Additional Parts (Not Mouser).  Delete this section for upload to Mouser,,,,,,,,,,,,,,
Reference,Value,Footprint,Datasheet,Comment,Description,EU_RoHS_Compliance,Height,LCSC Part #,Manufacturer_Name,Manufacturer_Part_Number,Modified,Mouser Part Number,Mouser Price/Stock,Qty
J300,TICK,Jumper:SolderJumper-2_P1.3mm_Bridged_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J301,DF1:,Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_bergstik.pdf,,,,,,Amphenol FCI,67996-400HLF,,649-67996-400HLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/67996-400HLF?qs=cpLrBgdhsoHypZ881pDXnQ%3D%3D,1
J351,RESET,Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_bergstik.pdf,,,,,,Amphenol FCI,67996-400HLF,,649-67996-400HLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/67996-400HLF?qs=cpLrBgdhsoHypZ881pDXnQ%3D%3D,1
J360,FLOPPYLED,Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_bergstik.pdf,,,,,,Amphenol FCI,67996-400HLF,,649-67996-400HLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/67996-400HLF?qs=cpLrBgdhsoHypZ881pDXnQ%3D%3D,1
J400,PWR_JMP,Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_bergstik.pdf,,,,,,Amphenol FCI,67996-400HLF,,649-67996-400HLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/67996-400HLF?qs=cpLrBgdhsoHypZ881pDXnQ%3D%3D,1
J460,-5V SELECT,Jumper:SolderJumper-3_P1.3mm_Bridged12_Pad1.0x1.5mm,~,,,,,,,,,,,1
J500,EXRAM,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
"J519, J520",ROM_A19,Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_econostik_254headers.pdf,,Headers & Wire Housings 2.54MM VT ECONOSTIK HDR,,,,Amphenol FCI,10129378-903001BLF,,649-1012937890301BLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/10129378-903001BLF?qs=0lQeLiL1qybuYTJnitumiA%3D%3D,2
J650,Z98,Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_econostik_254headers.pdf,,Headers & Wire Housings 2.54MM VT ECONOSTIK HDR,,,,Amphenol FCI,10129378-903001BLF,,649-1012937890301BLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/10129378-903001BLF?qs=0lQeLiL1qybuYTJnitumiA%3D%3D,1
J651,Z97,Connector_PinHeader_2.54mm:PinHeader_1x03_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_econostik_254headers.pdf,,Headers & Wire Housings 2.54MM VT ECONOSTIK HDR,,,,Amphenol FCI,10129378-903001BLF,,649-1012937890301BLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/10129378-903001BLF?qs=0lQeLiL1qybuYTJnitumiA%3D%3D,1
J900,BGACK,Jumper:SolderJumper-2_P1.3mm_Bridged_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J950,14 MHz,Connector_PinHeader_2.54mm:PinHeader_1x02_P2.54mm_Vertical,https://cdn.amphenol-cs.com/media/wysiwyg/files/documentation/datasheet/boardwiretoboard/bwb_bergstik.pdf,,,,,,Amphenol FCI,67996-400HLF,,649-67996-400HLF,https://au.mouser.com/ProductDetail/Amphenol-FCI/67996-400HLF?qs=cpLrBgdhsoHypZ881pDXnQ%3D%3D,1
J1201,RED,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J1202,GREEN,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J1203,BLUE,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J1204,VSYNC,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J1205,HSYNC,Jumper:SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
J1250,PICLK,Jumper:SolderJumper-3_P1.3mm_Bridged12_RoundedPad1.0x1.5mm,~,,,,,,,,,,,1
"Q200, Q201",MMBFJ309LT1G,SMD2000_Footprints:SOT96P237X111-3N,http://www.onsemi.com/pub/Collateral/MMBFJ309LT1-D.PDF,,"ON SEMICONDUCTOR - MMBFJ309LT1G - TRANSISTOR, JFET, N, 25V, SOT-23",,1.11,C58012,onsemi,MMBFJ309LT1G,,863-MMBFJ309LT1G,https://www.mouser.co.uk/ProductDetail/onsemi/MMBFJ309LT1G?qs=HVbQlW5zcXXpftXEfcBAsg%3D%3D,2
"Q202, Q302, Q360-Q363",MMBT3906LT3G,SMD2000_Footprints:SOT96P237X111-3N,http://www.onsemi.com/pub/Collateral/MMBT3906LT1-D.PDF,,"Transistor PNP 40V 200mA SOT-23 ON Semi MMBT3906LT3G PNP Bipolar Transistor,  -800 mA -40 V, 3-Pin SOT-23",,1.11,C232602,onsemi,MMBT3906LT3G,,863-MMBT3906LT3G,https://www.mouser.co.uk/ProductDetail/onsemi/MMBT3906LT3G?qs=HVbQlW5zcXX6Jyx0WYl8Eg%3D%3D,6
"Q300, Q301",SMMBT3904LT1G,SMD2000_Footprints:SOT96P237X111-3N,https://www.onsemi.com/pub/Collateral/MMBT3904LT1-D.PDF,,General Purpose Transistor NPN Silicon,,1.11,C84555,onsemi,SMMBT3904LT1G,,863-SMMBT3904LT1G,https://www.mouser.co.uk/ProductDetail/onsemi/SMMBT3904LT1G?qs=SHm1gYoUFFxP0E8RxmhUgw%3D%3D,2
R104,4.7k,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4279556,Yageo,RC0805FR-104K7L,,603-RC0805FR-104K7L,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-104K7L?qs=m6lXFsvg5e3qsGC2wfapPw%3D%3D,1
"R105, R106",22,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 47 Ohms 125 mW 0805 5%,,0.6,C108406,YAGEO,RC0805JR-0722RL,,603-RC0805JR-0722RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-0722RL?qs=sGAEpiMZZMukHu%252BjC5l7YbtLlQ%2FJw7yhhHg8Lo8YumI%3D,2
"R109, R201, R300, R309, R362, R364, R500, R806, R807, R902, R916",4.7K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4279556,Yageo,RC0805FR-104K7L,,603-RC0805FR-104K7L,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-104K7L?qs=m6lXFsvg5e3qsGC2wfapPw%3D%3D,11
"R110, R114, R115",330,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC0805JR-10330RL,,603-RC0805JR-10330RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10330RL?qs=fRxXYNj8ftElqNT0Ztj8ng%3D%3D,3
"R111, R801, R917, R1000",470,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4143257,Yageo,RC0805JR-10470RL,,603-RC0805JR-10470RL ,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10470RL?qs=fRxXYNj8ftEFZlcbXaHWlw%3D%3D,4
R200,1,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C131397,Yageo,RC0805FR-071RL ,,603-RC0805FR-071RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-071RL?qs=8Y8p%252BasKcI5LWCyYnPKX0w%3D%3D,1
"R203, R206, R214, R231, R232, R241, R242, R305, R306, R363, R519, R520, R802, R804",10K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,"YAGEO - RC0805FR-0710KL - SMD Chip Resistor, 10 kohm, +/- 1%, 125 mW, 0805 [2012 Metric], Thick Film, General Purpose",,0.6,C84376,YAGEO,RC0805FR-0710KL,,603-RC0805FR-0710KL,https://www.mouser.co.uk/ProductDetail/YAGEO/RC0805FR-0710KL?qs=7bY8808IzHq6vrU3BeiiYw%3D%3D,14
"R204, R205",470K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 470 kOhms 250 mW 0805 1%,,0.6,,YAGEO,RC0805FR-10470KL,,603-RC0805FR-10470KL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-10470KL?qs=m6lXFsvg5e31eJj%252BlvQS4g%3D%3D,2
"R207, R208",10,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C3944800,Yageo,RC0805JR-1010RL,,603-RC0805JR-1010RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-1010RL?qs=qpJ%252B%252B%252Bdg6p2OLWAsaBC6Uw%3D%3D,2
"R209, R210",1.2K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4086736,Yageo,RC0805FR-101K2L,,603-RC0805FR-101K2L ,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-101K2L?qs=g6xwsc4j%252B%2FqKMlZ4Dwe6Dw%3D%3D,2
R213,2.7K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4335714,Yageo,RC0805FR-102K7L,,603-RC0805FR-102K7L,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-102K7L?qs=m6lXFsvg5e3ArP3gkogqOg%3D%3D,1
"R215, R914",1 0.5W,Resistor_SMD:R_1206_3216Metric_Pad1.30x1.75mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC1206JR-7W1RL,,603-RC1206JR-7W1RL,https://au.mouser.com/ProductDetail/YAGEO/RC1206JR-7W1RL?qs=NgbZBzc1CyHgxa6iOoSHBQ%3D%3D,2
"R230, R240",360R,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC0805JR-10360RL,,603-RC0805JR-10360RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10360RL?qs=qpJ%252B%252B%252Bdg6p2yL9OlFhH6UA%3D%3D,2
"R233, R243, R311, R312, R601-R603, R810, R900",1k,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C95781,Yageo,RC0805FR-071KL,,603-RC0805FR-071KL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-071KL?qs=1ogmaHw32WJjeGY0DHXakQ%3D%3D,9
"R234, R244",390R,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC0805JR-10390RL,,603-RC0805JR-10390RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10390RL?qs=qpJ%252B%252B%252Bdg6p0INk0eMmW72w%3D%3D,2
"R307, R360, R361",68,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C137411,Yageo,RC0805JR-0768RL,,603-RC0805JR-0768RL ,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-0768RL?qs=KyGMWp10UkvfpcMeshArTg%3D%3D,3
R308,200,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC0805JR-10200RL,,603-RC0805JR-10200RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10200RL?qs=qpJ%252B%252B%252Bdg6p0RN%252BWAH82hCQ%3D%3D,1
R351,100 K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 100 kOhms 250 mW 0805 1%,,0.6,C4073370,YAGEO,RC0805FR-10100KL,,603-RC0805FR-10100KL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-10100KL?qs=g6xwsc4j%252B%2FqVNq2KE2UHnA%3D%3D,1
"R352, R451-R453, R805",47K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.arrow.com/en/products/rc0805fr-1047kl/yageo?region=nac,,Res Thick Film 0805 47K Ohm 1% 0.125W(1/8W) +/-100ppm/C Pad SMD T/R,,0.6,,YAGEO,RC0805FR-1047KL,,603-RC0805FR-1047KL,https://www.mouser.co.uk/ProductDetail/YAGEO/RC0805FR-1047KL?qs=m6lXFsvg5e1OHsdq8bDkGQ%3D%3D,5
"R904, R905",47,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 47 Ohms 125 mW 0805 5%,,0.6,C114743,YAGEO,RC0805JR-0747RL,,603-RC0805JR-0747RL,https://www.mouser.co.uk/ProductDetail/YAGEO/RC0805JR-0747RL?qs=KyGMWp10UkvBm6%2FVJGlNkg%3D%3D,2
R1201-R1206,75,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://au.mouser.com/datasheet/2/447/YAGEO_PYu_RC_Group_51_RoHS_L_12-3313492.pdf,,Thick Film Resistors - SMD 47 Ohms 125 mW 0805 5%,,0.6,C141697,YAGEO,RC0805FR-0775RL,,603-RC0805FR-0775RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-0775RL?qs=VLOqbHBAO5d0HKIsXtPpHg%3D%3D,6
"R1207, R1208",100,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,,Yageo,RC0805JR-10100RL,,603-RC0805JR-10100RL,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-10100RL?qs=fRxXYNj8ftGQrSLHkyJa2A%3D%3D,2
R1209,3.3K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C859147,Yageo,RC0805JR-7W3K3L,,603-RC0805JR-7W3K3L,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-7W3K3L?qs=tggtontpCXNHaIBZ7gfOiA%3D%3D,1
RE218,4.7R,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C137513,Yageo,RC0805FR-074R7L,,603-RC0805FR-074R7L ,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-074R7L?qs=VLOqbHBAO5e6w0tsFkb2KQ%3D%3D,1
"RE230-RE243, RE300-RE309, RE326-RE331, RE333, RE335-RE338",68,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C137411,Yageo,RC0805JR-0768RL,,603-RC0805JR-0768RL ,https://au.mouser.com/ProductDetail/YAGEO/RC0805JR-0768RL?qs=KyGMWp10UkvfpcMeshArTg%3D%3D,35
RE310,47 0.5W,Resistor_SMD:R_1210_3225Metric_Pad1.30x2.65mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 47 Ohms 500 mW 1210 1%,,0.55 mm,C718247,YAGEO,RC1210FR-0747RL,,603-RC1210FR-0747RL,https://au.mouser.com/ProductDetail/YAGEO/RC1210FR-0747RL?qs=H6bTqIa4pvXsBuC3GQf3WA%3D%3D,1
RE325,47,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 47 Ohms 125 mW 0805 5%,,0.6,C114743,YAGEO,RC0805JR-0747RL,,603-RC0805JR-0747RL,https://www.mouser.co.uk/ProductDetail/YAGEO/RC0805JR-0747RL?qs=KyGMWp10UkvBm6%2FVJGlNkg%3D%3D,1
"RP100, RP200, RP801, RP900, RP901, RP904, RP905",4.7k x8,SMD2000_Footprints:EXBD10C102J,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOC0003+EXBD10C102J+7+WW,,,,0.65,C2654036,Panasonic,EXB-D10C472J,,667-EXB-D10C472J,https://au.mouser.com/ProductDetail/Panasonic/EXB-D10C472J?qs=uA7cY%2Fh6FfXjb27uJaC1rg%3D%3D,7
RP100.9,4.7K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4279556,Yageo,RC0805FR-104K7L,,603-RC0805FR-104K7L,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-104K7L?qs=m6lXFsvg5e3qsGC2wfapPw%3D%3D,1
RP101,2.7k x8,SMD2000_Footprints:EXBD10C102J,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOC0003+EXBD10C102J+7+WW,,,,0.65,C1731200,Panasonic,EXB-D10C272J,,667-EXB-D10C272J,https://au.mouser.com/ProductDetail/Panasonic/EXB-D10C272J?qs=uA7cY%2Fh6FfUXvWL%252Bj%2FYLWA%3D%3D,1
RP101.9,2.7K,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C4335714,Yageo,RC0805FR-102K7L,,603-RC0805FR-102K7L,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-102K7L?qs=m6lXFsvg5e3ArP3gkogqOg%3D%3D,1
"RP102, RP902, RP907",47Rx4,SMD2000_Footprints:CAY1647R0F4LF,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,,"BOURNS - CAY16-47R0F4LF - RES N/W, ISOLATED, 47R, 0.063W, 1206",,0.6,,Bourns,CAY16-47R0F4LF,,652-CAY16-47R0F4LF,https://www.mouser.co.uk/ProductDetail/Bourns/CAY16-47R0F4LF?qs=%252BG4UmwsSIwOOTb%252B2qPYdcw%3D%3D,3
"RP203.2, RP203.3",47,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,Thick Film Resistors - SMD 47 Ohms 125 mW 0805 5%,,0.6,C114743,YAGEO,RC0805JR-0747RL,,603-RC0805JR-0747RL,https://www.mouser.co.uk/ProductDetail/YAGEO/RC0805JR-0747RL?qs=KyGMWp10UkvBm6%2FVJGlNkg%3D%3D,2
RP204,68R,SMD2000_Footprints:CAY1647R0F4LF,https://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,,"BOURNS - CAY16-68R0F4LF - RES N/W, ISOLATED, 68R, 0.063W, 1206",,0.6,,Bourns,CAY16-68R0F4LF,,652-CAY16-68R0F4LF,https://au.mouser.com/ProductDetail/Bourns/CAY16-68R0F4LF?qs=DNfJUgYH4ChJ1s%2FRkIT2gw%3D%3D,1
"RP205, RP301, RP601-RP606, RP800, RP903",1k x8,SMD2000_Footprints:EXBD10C102J,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOC0003+EXBD10C102J+7+WW,,,,0.65,C1731193,Panasonic,EXB-D10C102J,,667-EXB-D10C102J,https://www.mouser.co.uk/ProductDetail/Panasonic/EXB-D10C102J/?qs=uA7cY%2Fh6FfXxVqofmB4hRg%3D%3D,10
"RP300, RP600",10k x8,SMD2000_Footprints:EXBD10C102J,http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+AOC0003+EXBD10C102J+7+WW,,,,0.65,C278696,Panasonic,EXB-D10C103J,,667-EXB-D10C103J,https://au.mouser.com/ProductDetail/Panasonic/EXB-D10C103J?qs=uA7cY%2Fh6FfVazDzaoKDWyg%3D%3D,2
RP607.1,1k,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C95781,Yageo,RC0805FR-071KL,,603-RC0805FR-071KL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-071KL?qs=1ogmaHw32WJjeGY0DHXakQ%3D%3D,1
RP802,1k,SMD2000_Footprints:CAY16-103J4LF,http://www.bourns.com/docs/Product-Datasheets/CATCAY.pdf,,,,,C784824,Bourns,CAY16-102J4LF,,652-CAY16-102J4LF,https://www.mouser.co.uk/ProductDetail/Bourns/CAY16-102J4LF?qs=LCMWAU1DZcxTp%252BoNHGBb3Q%3D%3D,1
RP908.1,1k,Resistor_SMD:R_0805_2012Metric_Pad1.20x1.40mm_HandSolder,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_11.pdf,,,,,C95781,Yageo,RC0805FR-071KL,,603-RC0805FR-071KL,https://au.mouser.com/ProductDetail/YAGEO/RC0805FR-071KL?qs=1ogmaHw32WJjeGY0DHXakQ%3D%3D,1
U102,GARY,Package_DIP:DIP-48_W15.24mm_Socket_LongPads,https://au.mouser.com/datasheet/2/1/28ee42f6da6f8c4339adfd7d572e1cf1acfab337-2951721.pdf,,,,,,3M Electronic Solutions Division,4848-6004-CP,,517-4848-6004-CP,https://au.mouser.com/ProductDetail/3M-Electronic-Solutions-Division/4848-6004-CP?qs=IGgAdOvCTsQ8wuLxNjHy3Q%3D%3D,1
"U103, U105",SN74F245DWR,SMD2000_Footprints:SOIC127P1030X265-20N,http://www.ti.com/lit/gpn/sn74f245,,Octal bus transceivers,,2.65,C7165,Texas Instruments,SN74F245DWR,Modified by Red Keg for the SMD2000 Project,595-SN74F245DWR,https://www.mouser.co.uk/ProductDetail/Texas-Instruments/SN74F245DWR?qs=nMmhAzRCgdDB0BuT4Tb74Q%3D%3D,2
"U104, U106",SN74LS373DWR,SMD2000_Footprints:SOIC127P1030X265-20N,http://www.ti.com/lit/gpn/sn74ls373,,,,2.65,C2867545,Texas Instruments,SN74LS373DWR,,595-SN74LS373DWR,https://www.mouser.co.uk/ProductDetail/Texas-Instruments/SN74LS373DWR?qs=4FFjqLL55bR6x3WZek%252BFgQ%3D%3D,2
U107,SN74F04DR,SMD2000_Footprints:SOIC127P600X175-14N,http://www.ti.com/lit/gpn/sn74f04,,"Texas Instruments SN74F04DR, Bipolar Hex Inverter 20mA, 4.5  5.5 V, 14-Pin SOIC",,1.75,C7159,Texas Instruments,SN74F04DR,,595-SN74F04DR,https://www.mouser.co.uk/ProductDetail/Texas-Instruments/SN74F04DR?qs=HE9hdJajmepJdZ8WqaZGOA%3D%3D,1
U108,SN74LS74ADR,SMD2000_Footprints:SOIC127P600X175-14N,http://www.ti.com/lit/gpn/sn74ls74a,,Dual D-type pos.-edge-triggered flip-flops with preset and clear,,1.75,C39990,Texas Instruments,SN74LS74ADR,,595-SN74LS74ADR,https://www.mouser.co.uk/ProductDetail/Texas-Instruments/SN74LS74ADR?qs=UG%2F8xqv%2F6WdOEnCo3YslYA%3D%3D,1
U200,PAULA,Package_DIP:DIP-48_W15.24mm_Socket_LongPads,https://au.mouser.com/datasheet/2/1/28ee42f6da6f8c4339adfd7d572e1cf1acfab337-2951721.pdf,,,,,,3M Electronic Solutions Division,4848-6004-CP,,517-4848-6004-CP,https://au.mouser.com/ProductDetail/3M-Electronic-Solutions-Division/4848-6004-CP?qs=IGgAdOvCTsQ8wuLxNjHy3Q%3D%3D,1
U201,DENISE,Package_DIP:DIP-48_W15.24mm_Socket_LongPads,https://au.mouser.com/datasheet/2/1/28ee42f6da6f8c4339adfd7d572e1cf1acfab337-2951721.pdf,,,,,,3M Electronic Solutions Division,4840-6000-CP,,517-4840-6000-CP,https://au.mouser.com/ProductDetail/3M-Electronic-Solutions-Division/4840-6000-CP?qs=IGgAdOvCTsSupLulAZdH%252BA%3D%3D,1
U202,SN74LS157DR,SMD2000_Footprints:SOIC127P600X175-16N,https://datasheet.datasheetarchive.com/originals/distributors/Datasheets-19/DSA-379526.pdf,,Quadruple 2-Line To 1-Line Data Selectors/Multiplexers,,1.75,C2653294,Texas Instruments,SN74LS157DR,,595-SN74LS157DR,https://www.mouser.co.uk/ProductDetail/Texas-Instruments/SN74LS157DR?qs=SL3LIuy2dWw%2F%252Bp7AA8LUjg%3D%3D,1
